,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
82,82,128.036816,220.8062964,215.3376537,216.7709569,403.3517913,224.3560067,477.2795764,213.9334292,2.733333333
83,83,128.6209606,220.7439914,215.4824349,216.8530964,403.4582805,224.3398144,477.3212965,213.8272308,2.766666667
84,84,129.2419127,220.7678665,217.3743394,217.1899652,402.5429756,224.3797746,477.5344279,213.7593704,2.8
85,85,130.1364186,220.1498835,217.1382512,217.6245231,402.6411085,224.2488594,477.5174705,213.9453668,2.833333333
86,86,129.063737,219.2347624,214.9524838,216.1866898,402.264708,223.880203,477.4430291,214.2994073,2.866666667
87,87,128.94505,219.1104893,216.7121414,216.3659063,403.9788193,222.0880078,477.4759952,214.2778126,2.9
88,88,128.9053959,220.6447873,216.5159675,217.9045201,401.0325987,221.9633215,477.6025945,214.6352507,2.933333333
89,89,128.6404586,220.6972667,217.7063413,217.4763902,403.7256512,221.826866,477.5931362,216.639108,2.966666667
90,90,128.6603698,218.6670242,217.7793747,217.4991787,403.7098875,221.8477108,477.6660778,216.4724413,3
91,91,127.0911851,220.9144078,218.2257017,217.5457964,402.9243041,221.3665199,477.3271735,216.5556829,3.033333333
92,92,127.9591147,219.2199934,218.4205747,217.554566,403.0675549,221.1972514,477.5245412,216.5953982,3.066666667
93,93,127.6674249,218.8988271,216.8609018,215.9931176,403.1671264,221.7484148,477.3691386,216.9133352,3.1
94,94,127.4107903,218.4086984,216.9273543,216.2832616,402.8801658,221.1633824,477.5236229,216.8605498,3.133333333
95,95,128.2001156,219.624738,217.1286857,214.9014124,404.7676778,221.11401,477.5159094,217.0283644,3.166666667
96,96,127.0469932,218.2883739,217.8413276,215.6186149,404.9218255,219.1083467,477.0613638,216.2613608,3.2
97,97,127.2046685,220.1687541,217.8838284,215.8080701,404.8729733,220.6581941,477.1799436,216.1893987,3.233333333
98,98,125.6703169,218.2177893,217.4531578,215.5039837,404.8388135,220.4081022,477.1311526,216.3313179,3.266666667
99,99,125.6295685,218.8928737,217.3861392,215.5841184,406.4365183,220.2009089,477.1385907,215.9567693,3.3
100,100,125.3423094,218.4401646,217.0734976,214.7878372,406.6990222,218.2949855,477.104737,216.6229617,3.333333333
101,101,126.8080813,217.8213092,217.534119,215.7697935,406.8858297,218.2558517,477.2017985,216.8574889,3.366666667
102,102,127.3514928,217.8942354,217.7455516,215.3418931,406.9560471,218.6069538,477.127602,216.6090958,3.4
103,103,126.0206844,217.0815324,217.8059281,215.3996526,406.7510577,218.466565,477.3032372,216.6765889,3.433333333
104,104,126.5307855,217.5927508,217.5634579,214.2279197,408.8273363,218.0650497,477.3714343,216.0904394,3.466666667
105,105,125.6935645,218.5096779,217.8932101,213.7426731,408.8704952,217.971401,477.4216639,215.7571978,3.5
106,106,125.7829355,216.2359858,218.4226715,214.667681,407.3590469,217.1996072,477.5138892,215.5219819,3.533333333
107,107,126.1796605,216.1869652,218.367223,214.4764965,409.2032776,215.8548715,477.5450799,213.6434383,3.566666667
108,108,125.3349632,216.5649422,216.9147432,215.0799095,408.7908502,217.6927509,478.1136139,215.2381587,3.6
109,109,124.111677,216.2290988,216.8663044,215.2723185,409.1089403,215.5581619,476.2296831,215.5605494,3.633333333
110,110,123.9562209,216.5741708,216.6854044,214.3842865,409.0989311,216.0230687,476.4654346,215.4742776,3.666666667
111,111,124.3058537,216.2971122,218.2490412,213.5716905,409.4226227,216.0864755,478.8783219,213.5126762,3.7
112,112,125.057415,216.9311651,218.3049182,213.4397652,411.2150015,215.9442502,478.5314592,213.2791897,3.733333333
113,113,122.3574524,217.1924446,216.8590653,213.9689358,411.3245516,215.1741244,478.545019,212.9700528,3.766666667
114,114,123.9470381,216.599806,218.3030663,213.6073655,411.2591093,215.3870721,478.6133998,212.8419076,3.8
115,115,124.3111567,216.0491324,218.1532652,213.4330617,411.2212764,214.0292205,478.770241,214.863809,3.833333333
116,116,122.0081333,216.091526,218.2359558,214.9786698,411.4270003,214.0603806,478.5752302,213.4120486,3.866666667
117,117,121.8053708,216.9351902,219.602424,214.8889698,412.1528653,214.3337049,478.6782606,213.5195632,3.9
118,118,122.767278,214.9214154,219.0756407,215.1556824,412.2457334,214.8668088,478.6636294,213.4875613,3.933333333
119,119,122.4627861,215.7258846,219.4217229,215.0598146,412.73802,214.9498207,478.9356221,213.5380052,3.966666667
120,120,122.294191,216.5694876,219.3866602,214.9966986,412.6508453,214.4601052,478.1815968,215.7913116,4
121,121,122.6498844,216.5462247,219.5100609,214.6031111,412.8716595,214.7814093,478.1721079,215.8120493,4.033333333
122,122,121.183049,215.9902251,219.2441594,214.7083759,413.1278885,213.2418465,478.1805867,214.0099674,4.066666667
123,123,121.4986826,214.8984433,219.1022401,214.5019327,413.2667009,213.1723485,478.3473759,214.1207571,4.1
124,124,121.0267128,214.4510144,220.5625558,214.323007,413.3796792,213.6085898,478.2242047,214.3682625,4.133333333
125,125,121.0204532,214.8023153,218.7808442,214.0941272,413.8315924,213.8641761,478.36115,214.3649414,4.166666667
126,126,120.9557455,214.7026826,218.7393994,214.0969432,413.8772919,213.9244455,478.353314,214.3498512,4.2
127,127,120.0584618,214.5645436,218.9875018,214.0919539,414.3886787,212.2867498,478.3646088,214.6436528,4.233333333
128,128,119.3428433,214.5506471,219.0453377,214.5495298,416.1654469,212.5102577,478.2963811,214.5855414,4.266666667
129,129,118.4941439,213.5382041,219.3385273,213.5129363,416.4429493,212.6398567,478.2521203,214.7312563,4.3
130,130,117.3181411,214.4222724,219.5094793,213.1509527,415.8662732,212.5917392,478.1596195,215.16234,4.333333333
131,131,116.3800554,214.1110387,220.6026078,215.1671915,416.2568151,212.0410503,478.1304184,215.4196556,4.366666667
132,132,117.9605043,215.0633347,220.1819619,214.7500809,415.8842102,211.4235111,478.5603542,213.937286,4.4
133,133,115.819189,214.3563862,220.248797,213.1383417,416.0632124,212.9395355,478.4934733,216.03017,4.433333333
134,134,116.3126388,213.4130587,220.0922771,215.1957957,416.4294506,212.9051154,478.534061,214.2557893,4.466666667
135,135,116.2577949,212.847249,220.3091429,213.2018098,418.182711,213.3632271,478.9689248,214.930889,4.5
136,136,115.9554762,212.401228,220.4431649,215.0417553,415.9914646,213.5710783,478.8685575,214.103616,4.533333333
137,137,113.7560494,214.4670841,220.5167186,215.0762058,417.2453982,211.9169609,478.7185421,213.7313477,4.566666667
138,138,114.4080928,212.6751491,222.0400127,214.6010602,416.8460715,212.5555898,478.6788727,213.8216293,4.6
139,139,113.6117656,212.1461009,222.3635052,216.2409904,416.6087589,212.1333522,478.923807,213.3420455,4.633333333
140,140,113.1374542,212.5325564,222.4004198,215.6554989,417.6903325,213.1457338,478.7676086,213.1861379,4.666666667
141,141,110.7679554,213.7929793,222.0194433,215.624048,417.9472656,212.533842,478.631398,211.9203433,4.7
142,142,110.2503627,214.5922755,222.4803097,216.0852205,417.878395,212.5960704,478.6603542,213.4965757,4.733333333
143,143,110.2090862,214.3606256,222.5000373,216.1520709,418.4056373,213.4472338,478.7235315,213.3061564,4.766666667
144,144,109.5719419,214.8015195,222.8786264,214.9982597,418.6133203,213.1265725,479.3024113,213.6375001,4.8
145,145,109.2566756,214.6050854,222.9129698,215.2124012,418.9315328,213.0204966,479.2642417,213.5985654,4.833333333
146,146,108.7660877,214.6223489,222.9888039,215.2639776,418.6482759,211.5908512,478.938132,213.751963,4.866666667
147,147,106.4782465,214.1388777,223.5335699,215.3358478,419.2701922,212.9881274,479.2139509,213.3298325,4.9
148,148,106.397094,214.7689055,223.3594498,215.8428574,419.4952918,213.0613445,479.0247865,213.5184153,4.933333333
149,149,105.5636456,212.8622627,223.3708211,215.4915259,419.1434398,213.951458,478.7744344,213.5224711,4.966666667
150,150,106.2081056,213.1792203,223.5747392,215.7279049,419.3888945,213.5111457,478.6480493,213.6790368,5
151,151,105.38912,213.0920454,223.3725812,215.6289149,419.624952,213.683016,478.774863,215.8671152,5.033333333
152,152,103.5699964,213.3582071,223.0561593,215.4854958,419.2551326,213.7213538,478.8510491,216.0878988,5.066666667
153,153,103.1675093,213.1304752,224.73833,215.5968671,419.6563571,213.6386786,479.0142876,215.8482294,5.1
154,154,103.1372522,213.8256239,224.948431,215.4068151,419.4266967,213.2436525,479.1460906,215.6387251,5.133333333
155,155,101.0969316,214.1733283,224.1805245,215.4836746,419.710321,213.9590491,479.1456926,216.0771244,5.166666667
156,156,102.9766154,212.6260673,222.6091741,215.3252111,417.8375931,213.8055596,479.2186647,215.0724103,5.2
